id1,id2,survey1,survey2,question1,question2,similarity
Q00014,Q03751,Survei Hortikultura,SUSENAS,Apa jenis sumber air minum yang dialami rumah tangga dalam usaha Anda?,Apa jenis sumber air minum yang tersedia rumah tangga dalam usaha Anda?,0.9805472493171692
Q00014,Q08844,Survei Hortikultura,Survei UMKM,Apa jenis sumber air minum yang dialami rumah tangga dalam usaha Anda?,Apa jenis sumber air minum yang dialami rumah tangga dalam lingkungan tempat tinggal?,0.948647677898407
Q00015,Q09232,Sensus Penduduk,Sensus Penduduk,Mohon sebutkan fasilitas rumah yang tersedia di rumah tangga ini.,Mohon sebutkan fasilitas rumah yang dicatat di rumah tangga ini.,0.9719035625457764
Q00015,Q06758,Sensus Penduduk,Sensus Penduduk,Mohon sebutkan fasilitas rumah yang tersedia di rumah tangga ini.,Mohon sebutkan fasilitas rumah yang diperoleh di rumah tangga ini.,0.9672994017601013
Q00015,Q08356,Sensus Penduduk,Survei UMKM,Mohon sebutkan fasilitas rumah yang tersedia di rumah tangga ini.,Mohon sebutkan fasilitas rumah yang diterima di rumah tangga ini.,0.9664171934127808
Q00015,Q07989,Sensus Penduduk,Survei Industri,Mohon sebutkan fasilitas rumah yang tersedia di rumah tangga ini.,Mohon sebutkan fasilitas rumah yang dilakukan di rumah tangga ini.,0.9647437334060669
Q00015,Q00389,Sensus Penduduk,Survei Hortikultura,Mohon sebutkan fasilitas rumah yang tersedia di rumah tangga ini.,Mohon sebutkan fasilitas rumah yang dikelola di rumah tangga ini.,0.962203860282898
Q00015,Q07825,Sensus Penduduk,Survei UMKM,Mohon sebutkan fasilitas rumah yang tersedia di rumah tangga ini.,Apa jenis fasilitas rumah yang tersedia rumah tangga dalam rumah tangga ini?,0.9486669898033142
Q00015,Q05770,Sensus Penduduk,Survei Hortikultura,Mohon sebutkan fasilitas rumah yang tersedia di rumah tangga ini.,Mohon sebutkan fasilitas rumah yang dialami di rumah tangga ini.,0.9483126997947693
Q00015,Q01120,Sensus Penduduk,Sensus Pertanian,Mohon sebutkan fasilitas rumah yang tersedia di rumah tangga ini.,Mohon sebutkan fasilitas rumah yang tersedia di lingkungan tempat tinggal.,0.9420363306999207
Q00015,Q02241,Sensus Penduduk,Sakernas,Mohon sebutkan fasilitas rumah yang tersedia di rumah tangga ini.,Apa jenis fasilitas rumah yang dicatat rumah tangga dalam rumah tangga ini?,0.9280094504356384
Q00016,Q08315,Survei Industri,Survei UMKM,Sejauh mana anggota keluarga digunakan untuk wilayah ini?,Seberapa banyak anggota keluarga yang dilakukan pada wilayah ini?,0.9147043228149414
Q00016,Q05183,Survei Industri,Survei Industri,Sejauh mana anggota keluarga digunakan untuk wilayah ini?,Apakah terdapat anggota keluarga yang digunakan dalam wilayah ini?,0.9075918197631836
Q00016,Q06341,Survei Industri,Survei Industri,Sejauh mana anggota keluarga digunakan untuk wilayah ini?,Bagaimana kondisi anggota keluarga yang digunakan di wilayah ini?,0.9045577645301819
Q00016,Q00791,Survei Industri,Survei Industri,Sejauh mana anggota keluarga digunakan untuk wilayah ini?,Seberapa banyak anggota keluarga yang dikelola pada wilayah ini?,0.9005724787712097
Q00016,Q07969,Survei Industri,Survei Hortikultura,Sejauh mana anggota keluarga digunakan untuk wilayah ini?,Seberapa banyak anggota keluarga yang dialami pada wilayah ini?,0.896115779876709
Q00016,Q08042,Survei Industri,Sakernas,Sejauh mana anggota keluarga digunakan untuk wilayah ini?,Mohon sebutkan anggota keluarga yang digunakan di wilayah ini.,0.8907449245452881
Q00016,Q01962,Survei Industri,Sensus Pertanian,Sejauh mana anggota keluarga digunakan untuk wilayah ini?,Sejauh mana anggota keluarga digunakan untuk lingkungan tempat tinggal?,0.8904467225074768
Q00016,Q00117,Survei Industri,Survei Industri,Sejauh mana anggota keluarga digunakan untuk wilayah ini?,Berapa keseluruhan jumlah anggota keluarga dalam wilayah ini ini?,0.8872216939926147
Q00017,Q05137,SUSENAS,Sensus Penduduk,Sejauh mana pengeluaran rumah tangga digunakan untuk tahun berjalan?,Apakah terdapat pengeluaran rumah tangga yang dialami dalam tahun berjalan?,0.9493354558944702
Q00017,Q05205,SUSENAS,Survei Industri,Sejauh mana pengeluaran rumah tangga digunakan untuk tahun berjalan?,Seberapa banyak pengeluaran rumah tangga yang digunakan pada tahun berjalan?,0.9487082958221436
Q00017,Q09735,SUSENAS,Sakernas,Sejauh mana pengeluaran rumah tangga digunakan untuk tahun berjalan?,Apa jenis pengeluaran rumah tangga yang digunakan rumah tangga dalam tahun berjalan?,0.9464908838272095
Q00017,Q05652,SUSENAS,Sensus Perumahan,Sejauh mana pengeluaran rumah tangga digunakan untuk tahun berjalan?,Mohon sebutkan pengeluaran rumah tangga yang digunakan di tahun berjalan.,0.9440651535987854
Q00017,Q00084,SUSENAS,Survei Hortikultura,Sejauh mana pengeluaran rumah tangga digunakan untuk tahun berjalan?,Bagaimana kondisi pengeluaran rumah tangga yang digunakan di tahun berjalan?,0.9435369968414307
Q00017,Q01916,SUSENAS,Sakernas,Sejauh mana pengeluaran rumah tangga digunakan untuk tahun berjalan?,Apa jenis pengeluaran rumah tangga yang dialami rumah tangga dalam tahun berjalan?,0.9414520263671875
Q00017,Q05443,SUSENAS,Survei Hortikultura,Sejauh mana pengeluaran rumah tangga digunakan untuk tahun berjalan?,Apakah terdapat pengeluaran rumah tangga yang dilakukan dalam tahun berjalan?,0.9408000707626343
Q00017,Q06186,SUSENAS,Sensus Pertanian,Sejauh mana pengeluaran rumah tangga digunakan untuk tahun berjalan?,Seberapa banyak pengeluaran rumah tangga yang dialami pada tahun berjalan?,0.9393665790557861
Q00017,Q02046,SUSENAS,Sensus Penduduk,Sejauh mana pengeluaran rumah tangga digunakan untuk tahun berjalan?,Apakah rumah tangga digunakan pengeluaran rumah tangga selama tahun berjalan?,0.9385389089584351
Q00018,Q00775,Sensus Penduduk,Survei Hortikultura,Sejauh mana kendaraan rumah tangga digunakan untuk bulan lalu?,Seberapa banyak kendaraan rumah tangga yang digunakan pada bulan lalu?,0.9454383850097656
Q00018,Q01401,Sensus Penduduk,Survei Hortikultura,Sejauh mana kendaraan rumah tangga digunakan untuk bulan lalu?,Sejauh mana kendaraan rumah tangga digunakan untuk seminggu terakhir?,0.9387285709381104
Q00018,Q06533,Sensus Penduduk,Sensus Perumahan,Sejauh mana kendaraan rumah tangga digunakan untuk bulan lalu?,Seberapa banyak kendaraan rumah tangga yang dilakukan pada bulan lalu?,0.9276134371757507
Q00018,Q04928,Sensus Penduduk,SUSENAS,Sejauh mana kendaraan rumah tangga digunakan untuk bulan lalu?,Berapa estimasi kendaraan rumah tangga yang digunakan pada bulan lalu tersebut?,0.9266098141670227
Q00018,Q01741,Sensus Penduduk,Survei Industri,Sejauh mana kendaraan rumah tangga digunakan untuk bulan lalu?,Bagaimana kondisi kendaraan rumah tangga yang digunakan di bulan lalu?,0.9221705794334412
Q00018,Q04483,Sensus Penduduk,Sensus Perumahan,Sejauh mana kendaraan rumah tangga digunakan untuk bulan lalu?,Apakah terdapat kendaraan rumah tangga yang digunakan dalam bulan lalu?,0.920078456401825
Q00018,Q05402,Sensus Penduduk,Sakernas,Sejauh mana kendaraan rumah tangga digunakan untuk bulan lalu?,Seberapa banyak kendaraan rumah tangga yang dikelola pada bulan lalu?,0.9181967377662659
Q00018,Q02854,Sensus Penduduk,Survei Hortikultura,Sejauh mana kendaraan rumah tangga digunakan untuk bulan lalu?,Seberapa banyak kendaraan rumah tangga yang dialami pada bulan lalu?,0.9162538051605225
Q00018,Q03475,Sensus Penduduk,Survei UMKM,Sejauh mana kendaraan rumah tangga digunakan untuk bulan lalu?,Seberapa banyak kendaraan rumah tangga yang tersedia pada bulan lalu?,0.9155144691467285
Q00019,Q06741,Sensus Perumahan,Sensus Pertanian,Berapa umum jumlah lahan pertanian dalam bulan lalu ini?,Berapa utama jumlah lahan pertanian dalam bulan lalu ini?,0.9941104650497437
Q00019,Q01751,Sensus Perumahan,Sakernas,Berapa umum jumlah lahan pertanian dalam bulan lalu ini?,Berapa aktual jumlah lahan pertanian dalam bulan lalu ini?,0.9908902049064636
Q00019,Q06776,Sensus Perumahan,Sakernas,Berapa umum jumlah lahan pertanian dalam bulan lalu ini?,Berapa total jumlah lahan pertanian dalam bulan lalu ini?,0.9899815917015076
Q00019,Q07911,Sensus Perumahan,Sensus Penduduk,Berapa umum jumlah lahan pertanian dalam bulan lalu ini?,Berapa keseluruhan jumlah lahan pertanian dalam bulan lalu ini?,0.9873070120811462
Q00019,Q00375,Sensus Perumahan,Sakernas,Berapa umum jumlah lahan pertanian dalam bulan lalu ini?,Berapa terkini jumlah lahan pertanian dalam bulan lalu ini?,0.9867983460426331
Q00019,Q05809,Sensus Perumahan,Survei Industri,Berapa umum jumlah lahan pertanian dalam bulan lalu ini?,Berapa perkiraan jumlah lahan pertanian dalam bulan lalu ini?,0.9810885190963745
Q00019,Q01405,Sensus Perumahan,Sensus Perumahan,Berapa umum jumlah lahan pertanian dalam bulan lalu ini?,Berapa rata-rata jumlah lahan pertanian dalam bulan lalu ini?,0.9759113788604736
Q00019,Q02619,Sensus Perumahan,Sensus Pertanian,Berapa umum jumlah lahan pertanian dalam bulan lalu ini?,Seberapa banyak lahan pertanian yang dialami pada bulan lalu?,0.9732398986816406
Q00019,Q01292,Sensus Perumahan,Sensus Pertanian,Berapa umum jumlah lahan pertanian dalam bulan lalu ini?,Seberapa banyak lahan pertanian yang tersedia pada bulan lalu?,0.9712132811546326
Q00020,Q03067,Survei Industri,Sensus Perumahan,Bagaimana kondisi lahan pertanian yang dimiliki di bulan lalu?,Bagaimana kondisi lahan pertanian yang dikelola di bulan lalu?,0.9967837929725647
Q00020,Q00444,Survei Industri,Survei Hortikultura,Bagaimana kondisi lahan pertanian yang dimiliki di bulan lalu?,Bagaimana kondisi lahan pertanian yang dilakukan di bulan lalu?,0.9915065765380859
Q00020,Q05572,Survei Industri,Sensus Perumahan,Bagaimana kondisi lahan pertanian yang dimiliki di bulan lalu?,Bagaimana kondisi lahan pertanian yang dialami di bulan lalu?,0.9904656410217285
Q00020,Q04708,Survei Industri,Sakernas,Bagaimana kondisi lahan pertanian yang dimiliki di bulan lalu?,Bagaimana kondisi lahan pertanian yang diperoleh di bulan lalu?,0.9895783066749573
Q00020,Q06634,Survei Industri,SUSENAS,Bagaimana kondisi lahan pertanian yang dimiliki di bulan lalu?,Bagaimana kondisi lahan pertanian yang dihasilkan di bulan lalu?,0.988508939743042
Q00020,Q05341,Survei Industri,Survei Industri,Bagaimana kondisi lahan pertanian yang dimiliki di bulan lalu?,Bagaimana kondisi lahan pertanian yang digunakan di bulan lalu?,0.9802879095077515
Q00020,Q08365,Survei Industri,Sensus Perumahan,Bagaimana kondisi lahan pertanian yang dimiliki di bulan lalu?,Bagaimana kondisi lahan pertanian yang diterima di bulan lalu?,0.9736469984054565
Q00020,Q07678,Survei Industri,Survei Hortikultura,Bagaimana kondisi lahan pertanian yang dimiliki di bulan lalu?,Bagaimana kondisi lahan pertanian yang dicatat di seminggu terakhir?,0.9407457113265991
Q00020,Q09479,Survei Industri,Sensus Perumahan,Bagaimana kondisi lahan pertanian yang dimiliki di bulan lalu?,Bagaimana kondisi alat pertanian yang dialami di bulan lalu?,0.9401225447654724
Q00021,Q05267,Sensus Pertanian,SUSENAS,Apakah rumah tangga tersedia tenaga kerja selama tahun berjalan?,Apakah rumah tangga dimiliki tenaga kerja selama tahun berjalan?,0.9441386461257935
Q00021,Q00088,Sensus Pertanian,Survei Hortikultura,Apakah rumah tangga tersedia tenaga kerja selama tahun berjalan?,Apakah rumah tangga diterima tenaga kerja selama tahun berjalan?,0.9410783052444458
Q00021,Q03123,Sensus Pertanian,Sensus Pertanian,Apakah rumah tangga tersedia tenaga kerja selama tahun berjalan?,Apakah rumah tangga dikelola tenaga kerja selama tahun berjalan?,0.9397111535072327
Q00021,Q05374,Sensus Pertanian,SUSENAS,Apakah rumah tangga tersedia tenaga kerja selama tahun berjalan?,Apakah rumah tangga diperoleh tenaga kerja selama tahun berjalan?,0.9362505674362183
Q00021,Q02108,Sensus Pertanian,SUSENAS,Apakah rumah tangga tersedia tenaga kerja selama tahun berjalan?,Apakah rumah tangga dilakukan tenaga kerja selama tahun berjalan?,0.9195460081100464
Q00021,Q09754,Sensus Pertanian,Survei Industri,Apakah rumah tangga tersedia tenaga kerja selama tahun berjalan?,Apakah rumah tangga dihasilkan tenaga kerja selama tahun berjalan?,0.9111400842666626
Q00021,Q04655,Sensus Pertanian,Survei Industri,Apakah rumah tangga tersedia tenaga kerja selama tahun berjalan?,Apakah rumah tangga dicatat tenaga kerja selama tahun berjalan?,0.9045698046684265
Q00021,Q07399,Sensus Pertanian,Sensus Pertanian,Apakah rumah tangga tersedia tenaga kerja selama tahun berjalan?,Apakah rumah tangga tersedia tenaga kerja selama rumah tangga ini?,0.8887660503387451
Q00021,Q03508,Sensus Pertanian,Sakernas,Apakah rumah tangga tersedia tenaga kerja selama tahun berjalan?,Apakah rumah tangga tersedia tenaga kerja selama musim panen terakhir?,0.8856689929962158
Q00022,Q05398,Survei Industri,Sakernas,Berapa estimasi anggota keluarga yang diterima pada lingkungan tempat tinggal tersebut?,Berapa estimasi anggota keluarga yang diperoleh pada lingkungan tempat tinggal tersebut?,0.9823238849639893
Q00022,Q01162,Survei Industri,Survei UMKM,Berapa estimasi anggota keluarga yang diterima pada lingkungan tempat tinggal tersebut?,Berapa estimasi anggota keluarga yang dialami pada lingkungan tempat tinggal tersebut?,0.9796164035797119
Q00022,Q00949,Survei Industri,Sensus Pertanian,Berapa estimasi anggota keluarga yang diterima pada lingkungan tempat tinggal tersebut?,Berapa estimasi anggota keluarga yang dicatat pada lingkungan tempat tinggal tersebut?,0.9747612476348877
Q00022,Q01903,Survei Industri,Survei Industri,Berapa estimasi anggota keluarga yang diterima pada lingkungan tempat tinggal tersebut?,Berapa estimasi anggota keluarga yang dikelola pada lingkungan tempat tinggal tersebut?,0.9744195342063904
Q00022,Q07616,Survei Industri,SUSENAS,Berapa estimasi anggota keluarga yang diterima pada lingkungan tempat tinggal tersebut?,Berapa estimasi anggota keluarga yang dihasilkan pada lingkungan tempat tinggal tersebut?,0.9742411971092224
Q00022,Q05148,Survei Industri,Sensus Pertanian,Berapa estimasi anggota keluarga yang diterima pada lingkungan tempat tinggal tersebut?,Berapa estimasi anggota keluarga yang dimiliki pada lingkungan tempat tinggal tersebut?,0.9701919555664062
Q00022,Q02512,Survei Industri,SUSENAS,Berapa estimasi anggota keluarga yang diterima pada lingkungan tempat tinggal tersebut?,Berapa estimasi anggota keluarga yang tersedia pada lingkungan tempat tinggal tersebut?,0.9662859439849854
Q00022,Q03102,Survei Industri,Survei Hortikultura,Berapa estimasi anggota keluarga yang diterima pada lingkungan tempat tinggal tersebut?,Berapa perkiraan jumlah anggota keluarga dalam lingkungan tempat tinggal ini?,0.9323865175247192
Q00023,Q07763,Sakernas,Sensus Perumahan,Seberapa banyak kegiatan usaha yang dimiliki pada tahun berjalan?,Seberapa banyak kegiatan usaha yang dikelola pada tahun berjalan?,0.9879887700080872
Q00023,Q06754,Sakernas,Survei UMKM,Seberapa banyak kegiatan usaha yang dimiliki pada tahun berjalan?,Seberapa banyak kegiatan usaha yang digunakan pada tahun berjalan?,0.9820431470870972
Q00023,Q08968,Sakernas,Sensus Pertanian,Seberapa banyak kegiatan usaha yang dimiliki pada tahun berjalan?,Seberapa banyak kegiatan usaha yang diperoleh pada tahun berjalan?,0.9757894277572632
Q00023,Q04269,Sakernas,Sensus Perumahan,Seberapa banyak kegiatan usaha yang dimiliki pada tahun berjalan?,Seberapa banyak kegiatan usaha yang dilakukan pada tahun berjalan?,0.9742757678031921
Q00023,Q08562,Sakernas,Survei UMKM,Seberapa banyak kegiatan usaha yang dimiliki pada tahun berjalan?,Seberapa banyak kegiatan usaha yang dialami pada tahun berjalan?,0.9598935842514038
Q00023,Q08022,Sakernas,Sensus Pertanian,Seberapa banyak kegiatan usaha yang dimiliki pada tahun berjalan?,Seberapa banyak kegiatan usaha yang diterima pada tahun berjalan?,0.9536135792732239
Q00023,Q03832,Sakernas,Sensus Penduduk,Seberapa banyak kegiatan usaha yang dimiliki pada tahun berjalan?,Berapa total jumlah kegiatan usaha dalam tahun berjalan ini?,0.9398956894874573
Q00023,Q00327,Sakernas,Sensus Perumahan,Seberapa banyak kegiatan usaha yang dimiliki pada tahun berjalan?,Berapa keseluruhan jumlah kegiatan usaha dalam tahun berjalan ini?,0.9364979863166809
Q00023,Q06375,Sakernas,Sensus Pertanian,Seberapa banyak kegiatan usaha yang dimiliki pada tahun berjalan?,Berapa perkiraan jumlah kegiatan usaha dalam tahun berjalan ini?,0.9206115007400513
Q00024,Q08520,Sakernas,Sensus Pertanian,Bisakah Anda menyebutkan hasil panen yang aktual terkait lingkungan tempat tinggal?,Bisakah Anda menyebutkan hasil panen yang terkini terkait lingkungan tempat tinggal?,0.9798006415367126
Q00024,Q04404,Sakernas,Survei UMKM,Bisakah Anda menyebutkan hasil panen yang aktual terkait lingkungan tempat tinggal?,Bisakah Anda menyebutkan hasil panen yang umum terkait lingkungan tempat tinggal?,0.9646589756011963
Q00024,Q01361,Sakernas,Sensus Perumahan,Bisakah Anda menyebutkan hasil panen yang aktual terkait lingkungan tempat tinggal?,Bisakah Anda menyebutkan hasil panen yang utama terkait lingkungan tempat tinggal?,0.9561327695846558
Q00024,Q08018,Sakernas,Sensus Perumahan,Bisakah Anda menyebutkan hasil panen yang aktual terkait lingkungan tempat tinggal?,Bisakah Anda menyebutkan sumber penerangan yang terkini terkait lingkungan tempat tinggal?,0.9518845677375793
Q00024,Q08423,Sakernas,Sensus Penduduk,Bisakah Anda menyebutkan hasil panen yang aktual terkait lingkungan tempat tinggal?,Bisakah Anda menyebutkan hasil panen yang total terkait lingkungan tempat tinggal?,0.9470617771148682
Q00024,Q04814,Sakernas,Sensus Pertanian,Bisakah Anda menyebutkan hasil panen yang aktual terkait lingkungan tempat tinggal?,Bisakah Anda menyebutkan hasil panen yang tercatat terkait lingkungan tempat tinggal?,0.9359506964683533
Q00024,Q02887,Sakernas,Sensus Pertanian,Bisakah Anda menyebutkan hasil panen yang aktual terkait lingkungan tempat tinggal?,Bisakah Anda menyebutkan kegiatan usaha yang terkini terkait lingkungan tempat tinggal?,0.9248626232147217
Q00024,Q02590,Sakernas,Survei Hortikultura,Bisakah Anda menyebutkan hasil panen yang aktual terkait lingkungan tempat tinggal?,Bisakah Anda menyebutkan sumber penerangan yang keseluruhan terkait lingkungan tempat tinggal?,0.9243000149726868
Q00024,Q02395,Sakernas,Sakernas,Bisakah Anda menyebutkan hasil panen yang aktual terkait lingkungan tempat tinggal?,Bisakah Anda menyebutkan sumber penerangan yang umum terkait lingkungan tempat tinggal?,0.924162745475769
